 dia mes anio hora min sec latitud longitud prof mag
1618 2018 04 26 21 33 43.560 17.39 -101.33 9.0 2.22
1619 2018 04 27 02 45 38.540 16.47 -100.9 16.0 2.88
1620 2018 04 27 07 22 35.440 17.29 -101.22 46.0 2.4
1621 2018 04 27 08 28 54.660 17.34 -101.43 2.0 2.7
1622 2018 04 27 13 33 13.040 17.14 -100.09 50.0 2.13
1623 2018 04 27 13 43 07.660 17.46 -101.51 40.5 2.32
1624 2018 04 28 01 01 55.120 16.99 -100.12 5.0 2.19
1625 2018 04 28 04 50 36.360 17.24 -101.04 36.2 1.98
1626 2018 04 28 17 57 09.020 17.75 -101.36 41.0 1.59
1627 2018 04 28 20 26 48.500 17.21 -100.42 21.0 1.91
1628 2018 04 28 21 42 22.060 17.46 -101.6 11.0 2.73
1629 2018 04 28 21 51 51.920 17.39 -101.33 9.0 2.38
1630 2018 04 29 02 39 32.520 17.49 -101.51 42.5 2.05
1631 2018 04 29 02 59 26.700 17.01 -100.09 1.0 2.76
1632 2018 04 29 09 33 41.140 17.33 -101.55 3.0 2.33
1633 2018 04 29 14 51 08.180 17.21 -100.42 21.0 1.52
1634 2018 04 29 20 58 57.080 17.26 -101.15 14.0 2.2
1635 2018 04 29 21 40 39.240 17.22 -101.12 18.0 2.03
1636 2018 04 30 05 33 01.380 17.37 -101.46 4.0 3.03
1637 2018 04 30 05 40 38.480 16.91 -100.32 4.0 3.16
1638 2018 04 30 05 42 50.600 16.91 -100.32 4.0 2.3
1639 2018 04 30 05 44 51.200 16.91 -100.32 4.0 1.85
1640 2018 04 30 06 02 37.260 16.91 -100.32 4.0 1.94
1641 2018 04 30 06 45 27.620 16.91 -100.32 4.0 2.3
1642 2018 04 30 09 05 15.620 16.87 -100.35 5.0 1.36
1643 2018 04 30 12 39 44.640 17.22 -101.12 18.0 1.97
1644 2018 05 01 02 50 40.660 17.38 -101.0 52.0 2.29
1645 2018 05 01 05 37 13.860 17.38 -101.0 52.0 2.19
1646 2018 05 01 09 32 46.580 16.98 -100.12 5.0 2.34
1647 2018 05 01 12 14 12.980 17.75 -101.36 41.0 1.67
1648 2018 05 01 14 12 32.120 17.32 -100.99 3.0 2.23
1649 2018 05 01 16 05 55.600 17.02 -100.1 5.0 2.96
1650 2018 05 01 16 08 15.300 17.02 -100.1 5.0 3.05
1651 2018 05 01 16 08 25.160 17.01 -100.09 1.0 2.94
1652 2018 05 01 20 45 49.500 16.98 -100.47 11.9 2.95
1653 2018 05 02 00 15 14.020 17.63 -101.13 52.0 3.5
1654 2018 05 02 00 30 58.900 17.63 -101.13 52.0 3.12
1655 2018 05 02 09 36 45.060 17.32 -101.46 21.0 2.47
1656 2018 05 02 10 32 19.220 17.32 -101.46 21.0 2.54
1657 2018 05 02 12 26 03.980 17.02 -100.1 5.0 2.84
1658 2018 05 02 17 13 38.400 17.29 -101.28 10.0 1.98
1659 2018 05 02 21 54 55.120 17.24 -101.17 44.3 1.99
1660 2018 05 03 02 38 57.840 17.15 -101.02 21.0 3.34
1661 2018 05 03 02 56 30.540 17.08 -100.42 54.7 3.08
1662 2018 05 03 05 10 24.060 16.8 -100.35 22.0 2.55
1663 2018 05 03 13 35 05.680 17.32 -101.46 21.0 3.06
1664 2018 05 03 17 02 06.620 17.3 -101.04 38.2 2.68
1665 2018 05 03 17 37 50.680 17.32 -101.46 21.0 2.18
1666 2018 05 03 17 45 07.740 17.32 -101.46 21.0 2.21
1667 2018 05 03 19 15 24.240 17.33 -101.27 9.0 2.3
1668 2018 05 03 19 52 42.800 17.63 -101.36 44.0 2.85
1669 2018 05 04 05 54 18.040 17.32 -101.46 21.0 2.76
1670 2018 05 04 06 48 48.720 17.32 -101.46 21.0 3.01
1671 2018 05 04 07 31 09.960 17.6 -101.38 42.0 2.92
1672 2018 05 04 07 36 49.660 17.19 -100.35 5.0 2.01
1673 2018 05 04 13 47 38.520 17.39 -101.37 11.9 2.09
1674 2018 05 04 18 58 07.840 17.32 -101.46 21.0 2.2
1675 2018 05 04 21 25 53.740 17.32 -101.46 21.0 2.36
1676 2018 05 04 23 17 55.080 16.76 -100.91 16.0 1.57
1677 2018 05 05 02 26 26.340 16.96 -100.11 10.0 3.12
1678 2018 05 05 07 04 37.880 17.34 -101.13 9.0 2.33
1679 2018 05 05 07 09 05.480 17.07 -100.38 20.0 1.83
1680 2018 05 05 09 16 12.060 17.24 -101.04 36.2 2.07
1681 2018 05 05 09 34 38.920 17.34 -101.43 2.0 2.53
1682 2018 05 05 13 58 42.180 17.32 -101.32 9.0 3.23
1683 2018 05 05 16 39 58.720 17.05 -100.09 44.0 2.4
1684 2018 05 05 20 14 19.940 17.1 -100.15 5.0 1.84
1685 2018 05 06 18 02 47.120 17.3 -100.44 28.0 1.99
1686 2018 05 06 18 09 59.760 17.33 -101.27 9.0 1.9
1687 2018 05 07 01 45 17.940 16.93 -100.4 7.0 1.75
1688 2018 05 07 06 37 20.060 17.39 -101.45 33.4 2.18
1689 2018 05 07 07 57 04.320 17.29 -101.43 19.0 2.27
1690 2018 05 07 14 24 32.340 17.02 -100.1 5.0 2.63
1691 2018 05 07 15 07 33.860 17.29 -101.22 46.0 2.35
1692 2018 05 07 15 53 01.080 17.29 -101.22 46.0 1.89
1693 2018 05 07 20 12 55.780 16.99 -100.44 15.0 2.4
1694 2018 05 07 22 54 38.460 17.72 -100.22 111.4 3.53
1695 2018 05 08 06 39 15.480 17.3 -101.04 38.2 2.45
1696 2018 05 08 14 34 47.040 16.36 -100.82 16.0 2.1
1697 2018 05 08 15 14 08.540 16.36 -100.82 16.0 2.8
1698 2018 05 08 15 25 15.380 16.36 -100.82 16.0 2.2
1699 2018 05 08 15 36 33.020 16.36 -100.82 16.0 2.38
1700 2018 05 08 15 59 24.000 17.01 -100.4 21.2 2.47
1701 2018 05 08 19 26 12.920 17.32 -101.46 21.0 2.55
1702 2018 05 08 21 53 15.620 17.21 -100.42 21.0 1.52
1703 2018 05 08 23 20 53.800 16.36 -100.71 16.1 1.71
1704 2018 05 08 23 26 23.460 17.33 -101.2 7.6 2.35
1705 2018 05 09 03 14 22.600 17.24 -101.17 46.3 1.95
1706 2018 05 09 21 11 41.320 16.36 -100.71 16.1 1.95
1707 2018 05 09 21 57 55.060 16.36 -100.82 16.0 2.19
1708 2018 05 09 23 16 09.100 16.98 -100.42 26.0 3.12
1709 2018 05 10 00 58 19.740 17.75 -100.19 115.4 3.57
1710 2018 05 10 02 33 14.360 16.3 -100.88 16.0 2.21
1711 2018 05 10 08 15 33.040 17.07 -100.41 21.0 2.45
1712 2018 05 10 09 42 09.360 17.22 -101.36 5.0 2.63
1713 2018 05 10 10 20 22.420 17.44 -101.66 5.0 3.12
1714 2018 05 10 10 40 45.700 17.44 -101.66 5.0 2.59
1715 2018 05 10 19 38 59.800 17.47 -101.69 3.0 2.39
1716 2018 05 11 00 00 59.900 17.48 -100.22 58.0 -0.59
1717 2018 05 11 03 39 39.340 17.37 -101.46 6.0 2.71
1718 2018 05 11 09 07 11.860 16.92 -100.0 5.0 2.33
1719 2018 05 11 09 08 37.560 16.92 -100.06 7.0 2.68
1720 2018 05 11 14 42 43.500 17.04 -100.65 6.0 1.16
1721 2018 05 11 19 47 18.820 16.3 -100.88 16.0 1.78
1722 2018 05 12 18 44 44.940 17.53 -101.34 44.3 2.49
1723 2018 05 13 05 13 50.920 16.98 -100.08 6.0 2.2
1724 2018 05 13 08 26 10.680 16.98 -100.08 6.0 2.61
1725 2018 05 14 00 28 46.940 16.91 -101.55 9.0 2.27
1726 2018 05 14 00 34 19.740 16.89 -101.57 16.0 2.6
1727 2018 05 14 00 45 09.240 16.91 -101.55 9.0 2.0
1728 2018 05 14 00 54 04.700 16.91 -101.55 9.0 2.13
1729 2018 05 14 00 55 17.900 16.86 -101.58 16.0 2.5
1730 2018 05 14 01 07 18.420 16.89 -101.6 16.0 2.49
1731 2018 05 14 01 11 01.380 16.82 -101.62 14.0 2.85
1732 2018 05 14 01 19 54.260 16.86 -101.58 16.0 3.43
1733 2018 05 14 02 23 20.740 16.86 -101.58 16.0 2.38
1734 2018 05 14 03 00 43.860 16.89 -101.57 16.0 2.12
1735 2018 05 14 03 17 38.360 16.91 -101.55 9.0 2.48
1736 2018 05 14 05 09 47.160 16.91 -101.55 9.0 3.49
1737 2018 05 14 05 17 48.620 17.38 -101.0 52.0 2.54
1738 2018 05 14 05 18 30.420 16.89 -101.6 16.0 2.34
1739 2018 05 14 05 48 29.400 17.3 -101.43 20.0 2.63
1740 2018 05 14 06 04 29.480 17.38 -101.0 52.0 2.86
1741 2018 05 14 07 13 34.220 17.23 -101.03 8.0 3.04
1742 2018 05 14 07 16 15.080 16.89 -101.57 16.0 2.52
1743 2018 05 14 07 19 15.020 16.89 -101.57 16.0 2.35
1744 2018 05 14 07 24 05.760 16.98 -100.44 17.0 2.33
1745 2018 05 14 07 37 46.940 16.86 -101.58 16.0 3.08
1746 2018 05 14 07 41 05.100 16.86 -101.58 16.0 2.63
1747 2018 05 14 12 00 52.740 17.38 -101.0 52.0 2.64
1748 2018 05 14 12 20 59.220 16.91 -101.55 9.0 3.47
1749 2018 05 14 12 26 10.820 16.91 -101.55 9.0 2.62
1750 2018 05 14 12 31 13.960 16.91 -101.55 9.0 2.34
1751 2018 05 14 12 39 01.240 16.91 -101.55 9.0 3.29
1752 2018 05 14 12 41 57.440 16.91 -101.55 9.0 2.5
1753 2018 05 14 12 56 13.340 16.89 -101.57 16.0 2.6
1754 2018 05 14 13 49 06.760 16.89 -101.57 16.0 2.25
1755 2018 05 14 13 52 11.440 16.89 -101.57 16.0 2.14
1756 2018 05 14 14 24 21.160 16.86 -101.58 16.0 2.72
1757 2018 05 14 15 42 23.400 17.23 -100.94 32.0 2.01
1758 2018 05 14 15 50 01.180 16.89 -101.57 16.0 2.04
1759 2018 05 14 17 22 51.360 16.93 -100.49 7.0 1.96
1760 2018 05 14 21 26 04.280 17.29 -101.67 7.0 2.44
1761 2018 05 14 21 31 20.020 17.41 -101.71 5.0 4.0
1762 2018 05 14 21 49 35.000 17.19 -101.06 24.0 0.86
1763 2018 05 14 22 04 47.700 16.86 -101.58 16.0 2.61
1764 2018 05 15 00 17 28.900 16.91 -101.55 9.0 1.61
1765 2018 05 15 04 16 13.120 16.3 -100.88 16.0 1.76
1766 2018 05 15 08 06 19.400 16.91 -101.55 9.0 2.17
1767 2018 05 15 09 16 55.060 16.89 -101.57 16.0 2.66
1768 2018 05 15 09 34 35.080 16.89 -101.57 16.0 2.14
1769 2018 05 15 09 35 34.100 16.89 -101.57 16.0 2.17
1770 2018 05 15 10 12 04.880 17.11 -100.41 40.0 2.6
1771 2018 05 15 11 31 25.460 17.26 -100.81 16.0 1.6
1772 2018 05 15 12 26 37.640 17.26 -100.81 16.0 1.92
1773 2018 05 15 12 36 44.760 16.89 -101.57 16.0 2.21
1774 2018 05 15 16 30 49.280 16.89 -100.32 17.0 3.45
1775 2018 05 15 17 54 45.280 17.14 -100.6 34.5 3.15
1776 2018 05 15 18 09 44.680 17.33 -101.27 9.0 2.48
1777 2018 05 15 19 20 20.400 17.24 -101.42 5.0 2.47
1778 2018 05 15 19 37 16.360 16.91 -101.55 9.0 2.72
1779 2018 05 15 20 22 56.460 17.24 -101.42 5.0 2.23
1780 2018 05 15 21 49 26.260 16.86 -101.58 16.0 2.76
1781 2018 05 15 22 00 39.980 16.86 -101.58 16.0 3.77
1782 2018 05 15 22 03 12.880 16.86 -101.58 16.0 3.19
1783 2018 05 15 23 28 18.020 16.86 -101.58 16.0 3.7
1784 2018 05 16 02 19 16.880 16.86 -101.58 16.0 3.45
1785 2018 05 16 03 22 26.700 17.26 -101.47 18.1 2.55
1786 2018 05 16 03 45 09.620 17.22 -101.12 18.0 1.69
1787 2018 05 16 09 50 01.200 16.89 -101.57 16.0 2.34
1788 2018 05 16 20 37 00.960 16.91 -101.55 9.0 3.66
1789 2018 05 17 00 19 36.240 16.89 -101.57 16.0 1.72
1790 2018 05 17 01 19 51.580 17.01 -100.4 21.2 2.0
1791 2018 05 17 01 56 02.940 17.07 -100.63 5.8 2.11
1792 2018 05 17 07 25 01.860 17.18 -101.36 1.0 1.79
1793 2018 05 17 11 26 28.380 17.18 -101.36 1.0 1.76
1794 2018 05 17 17 09 50.980 17.19 -101.53 10.0 3.8
1795 2018 05 17 17 31 26.440 17.19 -101.53 10.0 2.64
1796 2018 05 17 21 35 02.820 16.87 -100.04 2.0 2.67
1797 2018 05 17 21 41 38.040 17.27 -101.36 1.0 2.58
1798 2018 05 19 02 46 17.560 16.86 -101.58 16.0 2.61
1799 2018 05 19 04 30 10.160 16.89 -101.57 16.0 2.11
1800 2018 05 19 12 23 20.360 17.32 -101.46 21.0 3.01
1801 2018 05 19 17 30 59.180 17.33 -101.55 5.0 3.62
1802 2018 05 19 19 51 03.180 16.86 -101.58 16.0 2.23
1803 2018 05 20 01 51 55.520 16.89 -100.32 17.0 2.46
1804 2018 05 20 03 57 17.180 16.89 -101.57 16.0 2.21
1805 2018 05 20 07 12 35.180 16.89 -101.57 16.0 2.79
1806 2018 05 20 10 18 34.820 17.36 -101.43 25.1 2.86
1807 2018 05 20 11 10 27.560 17.17 -100.39 40.0 2.68
1808 2018 05 20 13 09 31.020 17.21 -100.8 10.7 2.11
1809 2018 05 20 13 41 05.280 17.32 -101.46 21.0 2.26
1810 2018 05 20 16 45 31.680 17.15 -100.76 14.0 1.98
1811 2018 05 20 19 26 53.800 16.92 -100.26 17.0 2.52
1812 2018 05 21 01 44 27.840 17.18 -101.04 8.2 2.78
1813 2018 05 21 02 29 08.380 17.22 -101.12 18.0 1.96
1814 2018 05 21 02 46 17.980 17.0 -100.0 5.0 2.78
1815 2018 05 21 04 04 55.660 17.62 -101.76 10.0 1.93
1816 2018 05 21 08 42 57.000 17.22 -101.12 18.0 1.72
1817 2018 05 21 10 26 30.260 16.84 -100.64 9.0 4.63
1818 2018 05 21 11 33 09.240 16.99 -100.12 5.0 2.47
1819 2018 05 21 18 26 26.780 17.14 -100.39 39.0 2.45
1820 2018 05 21 18 50 39.980 17.36 -101.43 25.1 2.99
1821 2018 05 21 19 41 10.860 17.32 -101.46 21.0 2.37
1822 2018 05 22 05 16 27.880 17.19 -101.06 24.0 0.84
1823 2018 05 22 17 13 17.140 17.19 -100.35 5.0 2.27
1824 2018 05 23 01 25 14.700 17.22 -101.12 18.0 1.95
1825 2018 05 23 04 50 49.580 17.21 -100.14 46.0 2.65
1826 2018 05 23 09 44 01.820 17.53 -101.67 16.0 3.08
1827 2018 05 23 17 45 13.660 16.89 -101.57 16.0 2.43
1828 2018 05 23 20 22 21.920 17.57 -101.57 36.9 2.83
1829 2018 05 23 21 13 13.940 17.0 -99.99 41.7 3.02
1830 2018 05 24 00 21 52.420 17.14 -100.15 48.0 1.46
1831 2018 05 24 09 26 52.460 16.98 -100.21 22.3 3.51
1832 2018 05 24 14 50 06.780 16.85 -100.06 3.0 4.05
1833 2018 05 25 02 21 01.620 17.36 -101.47 30.0 2.27
1834 2018 05 25 06 32 12.440 16.99 -100.12 5.0 2.42
1835 2018 05 25 06 54 49.840 16.99 -100.12 5.0 2.13
1836 2018 05 25 13 48 39.540 17.34 -100.9 46.0 1.24
1837 2018 05 25 21 09 11.800 16.46 -101.05 16.0 2.19
1838 2018 05 25 21 19 38.640 17.39 -101.0 54.0 2.69
1839 2018 05 25 21 56 03.980 17.39 -101.0 54.0 2.48
1840 2018 05 25 22 25 44.860 17.38 -101.0 52.0 2.6
1841 2018 05 26 00 43 16.860 17.27 -101.01 40.2 1.82
1842 2018 05 26 01 16 18.920 17.39 -101.0 54.0 2.39
1843 2018 05 26 02 52 30.400 17.39 -101.0 54.0 1.9
1844 2018 05 26 03 55 07.080 16.99 -100.12 5.0 2.47
1845 2018 05 26 13 21 18.600 17.32 -101.58 5.0 2.92
1846 2018 05 26 13 25 07.040 17.32 -101.58 5.0 2.76
1847 2018 05 27 01 24 12.140 17.39 -101.0 54.0 1.92
1848 2018 05 27 02 15 38.720 17.36 -101.43 25.1 3.04
1849 2018 05 27 07 43 57.780 17.38 -101.0 52.0 2.55
1850 2018 05 27 08 45 15.580 17.38 -101.0 52.0 2.38
1851 2018 05 27 21 06 42.100 17.39 -101.0 54.0 1.78
1852 2018 05 27 21 07 05.980 17.38 -101.0 52.0 2.2
1853 2018 05 27 22 26 21.840 16.51 -100.92 20.0 2.02
1854 2018 05 28 02 05 49.080 17.32 -101.58 5.0 2.58
1855 2018 05 28 13 05 32.920 17.3 -101.43 20.0 2.82
1856 2018 05 28 13 21 10.920 17.3 -101.43 20.0 2.41
1857 2018 05 28 13 37 07.360 17.31 -101.21 16.0 2.73
1858 2018 05 28 21 13 53.160 17.39 -101.0 54.0 1.86
1859 2018 05 28 21 20 26.560 17.39 -101.0 54.0 2.14
1860 2018 05 29 06 24 50.060 17.39 -101.0 54.0 2.35
1861 2018 05 29 07 05 41.880 17.33 -101.55 5.0 2.23
1862 2018 05 29 09 29 42.140 16.3 -100.88 16.0 1.78
1863 2018 05 29 10 01 25.760 17.22 -101.12 18.0 1.6
1864 2018 05 29 13 49 51.640 17.21 -101.1 40.2 2.91
1865 2018 05 29 14 23 13.740 17.39 -101.0 54.0 2.4
1866 2018 05 29 16 44 02.860 17.13 -101.01 16.0 1.87
1867 2018 05 29 18 45 21.260 17.38 -101.38 30.9 1.87
1868 2018 05 29 21 31 17.320 16.94 -100.14 5.0 4.07
1869 2018 05 30 04 18 05.080 17.14 -100.39 39.0 2.15
1870 2018 05 30 04 54 30.160 16.93 -100.37 24.0 2.31
1871 2018 05 30 10 51 24.340 17.39 -101.0 54.0 1.73
1872 2018 05 30 10 52 39.660 17.39 -101.0 54.0 1.85
1873 2018 05 30 11 17 23.600 17.39 -101.0 54.0 2.04
1874 2018 05 30 12 54 01.380 17.29 -101.67 7.0 2.1
1875 2018 05 30 17 42 38.780 17.22 -101.12 18.0 1.82
1876 2018 05 31 01 40 57.180 17.13 -101.01 16.0 1.81
1877 2018 05 31 03 05 06.600 17.39 -101.0 54.0 2.32
1878 2018 05 31 08 35 01.260 16.89 -101.57 16.0 1.84
1879 2018 05 31 10 29 15.380 17.24 -101.17 46.3 1.63
1880 2018 05 31 21 32 55.160 17.39 -101.0 54.0 1.88
1881 2018 06 01 02 04 13.380 17.15 -100.86 10.0 1.77
1882 2018 06 01 04 37 29.460 17.08 -101.02 14.7 1.95
1883 2018 06 01 12 08 53.560 17.24 -101.17 46.3 2.27
1884 2018 06 01 13 06 29.300 17.24 -101.04 36.2 1.57
1885 2018 06 01 22 52 28.040 17.72 -100.22 111.4 3.52
1886 2018 06 01 23 33 25.120 17.19 -100.35 5.0 1.16
1887 2018 06 01 23 34 08.880 17.43 -101.44 28.0 2.96
1888 2018 06 02 04 10 48.720 16.9 -100.43 1.0 2.62
1889 2018 06 02 06 55 27.980 17.29 -101.08 10.0 2.17
1890 2018 06 02 09 18 33.180 17.24 -101.17 48.3 2.28
1891 2018 06 02 10 52 51.640 17.19 -101.44 11.0 2.07
1892 2018 06 02 11 01 44.980 17.19 -101.44 11.0 2.16
1893 2018 06 02 11 02 02.980 17.19 -101.44 11.0 1.95
1894 2018 06 02 11 03 14.820 17.19 -101.44 11.0 1.8
1895 2018 06 02 11 26 18.880 17.29 -101.08 10.0 1.96
1896 2018 06 02 15 33 11.260 17.19 -101.44 11.0 1.82
1897 2018 06 02 15 33 36.940 17.17 -101.43 16.0 1.99
1898 2018 06 02 15 46 31.560 17.46 -101.6 11.0 3.0
1899 2018 06 02 16 41 19.400 17.39 -101.0 54.0 1.69
1900 2018 06 02 19 09 37.920 16.98 -100.47 11.9 1.97
1901 2018 06 02 23 23 36.020 17.22 -101.12 18.0 2.76
1902 2018 06 03 19 44 28.440 17.19 -100.35 5.0 2.28
1903 2018 06 03 20 48 30.280 17.31 -101.21 16.0 2.32
1904 2018 06 03 22 07 13.380 17.32 -101.3 10.0 3.05
1905 2018 06 04 03 41 06.660 16.89 -101.57 16.0 2.32
1906 2018 06 04 04 20 33.380 17.19 -100.35 5.0 1.9
1907 2018 06 04 16 08 01.860 16.87 -100.04 2.0 2.77
1908 2018 06 04 18 00 34.300 16.52 -100.9 16.0 2.08
1909 2018 06 04 18 48 25.820 16.85 -100.26 7.0 2.57
1910 2018 06 04 19 39 10.660 16.99 -100.61 6.0 2.16
1911 2018 06 04 20 01 37.320 16.99 -100.61 6.0 1.6
1912 2018 06 04 20 07 37.220 16.99 -100.61 6.0 1.52
1913 2018 06 04 20 33 57.340 16.99 -100.61 6.0 1.55
1914 2018 06 04 20 59 17.420 16.4 -100.84 3.8 2.48
1915 2018 06 04 21 13 16.680 16.99 -100.61 6.0 1.66
1916 2018 06 04 22 50 41.980 16.5 -100.05 2.0 3.13
1917 2018 06 04 22 53 17.480 16.5 -100.05 2.0 2.89
1918 2018 06 05 00 26 15.340 17.25 -101.2 14.0 1.94
1919 2018 06 05 00 26 22.200 16.99 -100.61 6.0 1.23
1920 2018 06 05 01 50 08.320 17.24 -101.42 26.0 2.3
1921 2018 06 05 01 51 49.160 17.24 -101.42 26.0 2.1
1922 2018 06 05 03 28 07.340 17.24 -101.42 26.0 2.28
1923 2018 06 05 03 35 11.340 16.91 -100.7 9.0 1.65
1924 2018 06 05 04 05 26.900 17.24 -101.42 26.0 2.38
1925 2018 06 05 04 06 32.380 17.24 -101.42 26.0 2.28
1926 2018 06 05 10 34 40.720 17.16 -100.07 10.0 2.0
1927 2018 06 05 11 17 37.680 16.87 -100.06 5.0 2.01
1928 2018 06 05 13 58 10.420 17.19 -100.06 47.0 3.16
1929 2018 06 05 22 01 25.740 16.85 -100.27 10.0 1.97
1930 2018 06 05 22 23 54.320 16.96 -100.64 4.0 1.67
1931 2018 06 05 23 52 29.260 16.45 -101.03 5.0 1.02
1932 2018 06 07 00 57 59.560 16.91 -100.34 10.0 2.27
1933 2018 06 07 11 19 29.640 17.57 -101.33 42.0 2.73
1934 2018 06 07 13 30 44.100 17.14 -100.01 12.0 2.55
1935 2018 06 07 14 13 04.080 16.91 -100.34 10.0 2.3
1936 2018 06 07 16 24 20.640 17.24 -101.17 46.3 1.83
1937 2018 06 07 17 24 29.420 17.27 -101.14 29.0 2.1
1938 2018 06 07 18 28 28.180 17.32 -101.3 10.0 2.66
1939 2018 06 07 18 57 37.200 17.32 -101.3 10.0 1.99
1940 2018 06 07 22 25 08.260 16.97 -100.73 2.0 1.56
1941 2018 06 07 23 08 39.160 17.08 -101.02 14.7 2.26
1942 2018 06 07 23 09 42.540 17.08 -101.02 14.7 2.19
1943 2018 06 08 01 33 48.860 17.19 -100.35 5.0 2.02
1944 2018 06 08 04 27 20.500 16.94 -100.73 5.0 1.83
1945 2018 06 08 04 33 50.060 16.97 -100.73 2.0 2.26
1946 2018 06 08 04 50 01.100 16.94 -100.73 5.0 1.64
1947 2018 06 08 08 19 59.700 17.63 -101.38 46.0 2.96
1948 2018 06 08 08 38 12.560 16.94 -100.73 5.0 1.71
1949 2018 06 08 08 52 39.100 16.94 -100.73 5.0 1.6
1950 2018 06 08 12 14 10.260 16.93 -100.2 7.0 2.97
1951 2018 06 08 19 10 56.780 16.24 -100.91 12.0 2.32
1952 2018 06 09 06 42 33.440 17.44 -101.59 7.8 2.46
1953 2018 06 09 13 52 33.720 17.37 -101.46 4.0 2.68
1954 2018 06 09 16 40 39.340 17.04 -101.53 18.0 2.32
1955 2018 06 09 22 34 22.840 16.93 -100.37 24.0 2.45
1956 2018 06 10 08 26 58.820 17.74 -101.45 40.5 3.75
1957 2018 06 10 15 17 52.040 17.29 -101.35 12.0 2.35
1958 2018 06 10 20 17 34.760 17.3 -101.04 40.2 3.23
1959 2018 06 11 01 15 15.720 16.86 -100.87 20.1 1.84
1960 2018 06 11 01 15 56.360 16.86 -100.87 20.1 1.97
1961 2018 06 11 19 02 46.580 17.22 -101.12 18.0 2.93
1962 2018 06 12 01 05 17.420 16.79 -101.3 18.0 3.59
1963 2018 06 12 06 22 55.240 16.94 -100.47 14.5 2.81
1964 2018 06 12 09 01 52.780 16.91 -101.55 9.0 1.96
1965 2018 06 12 18 42 26.000 17.07 -100.98 16.0 1.26
1966 2018 06 12 18 43 45.700 17.07 -100.98 16.0 1.28
1967 2018 06 12 22 42 58.120 17.28 -101.44 7.0 2.13
1968 2018 06 12 23 23 42.280 17.72 -100.22 111.4 3.38
1969 2018 06 12 23 44 55.020 17.32 -101.42 10.0 1.24
1970 2018 06 13 16 03 09.080 16.97 -100.65 13.0 2.36
1971 2018 06 13 17 17 22.640 17.36 -101.43 25.1 2.68
1972 2018 06 13 18 03 22.220 16.92 -100.31 16.3 2.43
1973 2018 06 14 04 16 47.520 17.47 -101.59 11.0 2.66
1974 2018 06 14 05 00 31.220 17.22 -101.12 18.0 1.8
1975 2018 06 14 05 39 57.080 17.28 -101.6 8.0 2.75
1976 2018 06 14 05 40 17.800 17.31 -101.63 10.0 2.84
1977 2018 06 14 09 00 29.380 17.31 -101.21 16.0 2.96
1978 2018 06 14 23 04 57.360 16.92 -100.76 5.7 2.74
1979 2018 06 14 23 14 16.740 17.72 -100.22 111.4 3.37
1980 2018 06 15 00 48 54.640 17.14 -100.39 39.0 2.35
1981 2018 06 15 01 32 32.180 16.88 -101.53 48.6 2.51
1982 2018 06 15 16 21 08.100 17.34 -101.13 9.0 2.23
1983 2018 06 15 18 35 19.440 16.99 -100.12 5.0 2.1
1984 2018 06 15 20 33 15.000 17.39 -101.37 11.9 1.86
1985 2018 06 15 21 30 54.580 17.16 -100.07 10.0 2.3
1986 2018 06 16 00 08 32.820 17.24 -101.17 46.3 0.83
1987 2018 06 16 04 28 01.440 16.96 -100.89 17.0 2.74
1988 2018 06 16 04 35 24.620 16.96 -100.89 17.0 2.96
1989 2018 06 16 05 13 05.520 16.98 -100.08 6.0 2.15
1990 2018 06 16 10 23 15.520 17.23 -100.76 20.0 3.37
1991 2018 06 16 15 08 11.000 17.3 -101.04 38.2 2.54
1992 2018 06 16 15 09 26.580 17.03 -100.64 27.0 2.81
1993 2018 06 16 20 55 41.280 17.29 -101.08 32.0 1.74
1994 2018 06 17 14 24 48.840 17.22 -101.12 18.0 1.91
1995 2018 06 17 16 12 57.680 16.71 -100.26 22.0 2.35
1996 2018 06 17 17 04 38.200 16.36 -100.82 16.0 1.91
1997 2018 06 17 18 28 25.880 16.76 -100.16 8.0 2.86
1998 2018 06 17 21 24 27.280 16.86 -101.58 16.0 2.69
1999 2018 06 17 23 02 48.080 17.32 -101.32 9.0 2.42
2000 2018 06 18 01 09 46.860 17.27 -101.14 44.3 2.04
2001 2018 06 18 02 07 11.920 17.39 -101.37 11.9 2.16
2002 2018 06 18 12 12 55.840 16.36 -100.71 16.1 3.11
2003 2018 06 18 16 11 33.860 17.13 -100.23 43.0 2.97
2004 2018 06 18 18 34 11.360 16.36 -100.71 16.1 1.96
2005 2018 06 18 20 00 35.560 17.43 -101.59 12.2 2.97
2006 2018 06 19 12 35 07.440 17.27 -101.01 40.2 1.66
2007 2018 06 19 14 05 17.400 17.24 -101.17 46.3 2.17
2008 2018 06 19 21 23 09.240 17.44 -101.51 6.8 2.28
2009 2018 06 19 22 16 39.640 17.22 -101.12 18.0 1.56
2010 2018 06 20 01 23 04.960 17.08 -101.02 14.7 2.08
2011 2018 06 20 01 57 31.320 16.9 -100.29 1.0 3.07
2012 2018 06 20 02 45 28.840 17.47 -101.61 18.0 2.48
2013 2018 06 20 08 28 11.140 16.9 -100.54 3.0 2.35
2014 2018 06 20 09 53 55.780 17.17 -100.38 40.0 2.47
2015 2018 06 20 18 32 33.280 16.35 -100.37 5.0 2.97
2016 2018 06 20 23 03 52.000 17.59 -101.01 5.5 1.86
