-100.8800 16.3000 2017 12 02 1.56 18.00 00 36
-100.3800 17.1700 2017 12 02 2.67 38.00 05 22
-100.9100 16.2600 2017 12 02 2.15 16.30 05 50
-100.8800 16.3300 2017 12 02 1.78 14.00 06 43
-100.8600 16.2700 2017 12 02 2.37 19.40 10 18
-100.7700 16.3000 2017 12 02 1.94 10.00 10 32
-100.7700 16.3000 2017 12 02 2.14 10.00 11 46
-100.7700 16.3000 2017 12 02 1.91 10.00 12 34
-100.9100 16.2900 2017 12 02 1.78 14.30 15 27
-100.9100 16.2600 2017 12 02 1.90 16.30 15 39
-100.9100 16.2900 2017 12 02 1.72 12.30 15 41
-100.9100 16.2600 2017 12 02 1.77 16.30 15 47
-100.9100 16.2600 2017 12 02 1.90 16.30 15 51
-100.9100 16.2600 2017 12 02 1.90 16.30 15 54
-100.9100 16.2600 2017 12 02 2.02 16.30 15 57
-100.9100 16.2600 2017 12 02 1.69 16.30 16 00
-100.9100 16.2600 2017 12 02 1.46 16.30 16 01
-100.9100 16.2600 2017 12 02 1.58 16.30 16 14
-101.0400 17.3000 2017 12 02 2.01 38.20 17 15
-101.5500 17.3600 2017 12 02 2.50 3.00 18 27
-100.9100 16.2600 2017 12 02 1.47 16.30 18 30
-100.9100 16.2600 2017 12 02 1.64 16.30 18 30
-100.0400 17.1500 2017 12 02 2.76 38.00 18 33
-100.9600 17.3200 2017 12 02 1.58 9.00 20 25
-100.9100 16.2600 2017 12 02 1.57 16.30 21 55
-100.9100 16.2600 2017 12 02 1.61 16.30 21 55
-101.1700 17.2400 2017 12 02 1.82 44.30 22 09
-100.8800 16.3000 2017 12 03 1.86 16.00 00 54
-101.0700 17.2900 2017 12 03 2.46 9.80 01 06
-100.9100 16.2600 2017 12 03 1.60 16.30 02 58
-101.0700 17.2900 2017 12 03 1.47 9.80 03 19
-100.8800 16.2400 2017 12 03 2.13 14.00 03 48
-100.7700 16.3000 2017 12 03 2.04 10.00 07 01
-100.7700 16.3000 2017 12 03 1.96 10.00 07 08
-100.7700 16.3000 2017 12 03 2.02 10.00 07 11
-100.7700 16.3000 2017 12 03 1.97 10.00 07 17
-101.0900 17.2800 2017 12 03 1.53 36.00 08 45
-100.7700 16.3000 2017 12 03 1.84 10.00 08 51
-101.0200 17.2600 2017 12 03 1.86 5.00 11 27
-101.0200 17.2600 2017 12 03 1.50 5.00 12 56
-101.0400 17.2400 2017 12 03 1.61 36.20 14 00
-101.1700 17.2400 2017 12 03 1.56 46.30 14 06
-101.0400 17.2400 2017 12 03 2.07 36.20 15 07
-100.8600 16.2700 2017 12 03 1.97 19.40 16 02
-101.0200 17.2600 2017 12 03 1.75 5.00 17 45
-101.1700 17.2400 2017 12 03 1.92 46.30 21 43
-101.0200 17.2600 2017 12 04 1.84 5.00 04 37
-100.7700 16.3000 2017 12 04 2.00 10.00 11 41
-100.9100 16.2600 2017 12 04 1.68 16.30 12 22
-100.9100 16.2600 2017 12 04 1.84 20.30 13 03
-101.0600 17.3000 2017 12 04 1.72 5.00 15 21
-101.0900 17.2800 2017 12 04 1.62 36.00 21 47
-100.2200 17.7200 2017 12 05 0.21 111.40 00 00
-100.4700 16.8600 2017 12 05 2.67 10.00 00 59
-100.7400 17.0200 2017 12 05 2.25 5.00 03 54
-100.1500 17.1000 2017 12 05 2.05 5.00 08 46
-100.9100 16.2600 2017 12 05 1.85 16.30 09 15
-100.9100 16.2600 2017 12 05 2.21 16.30 09 16
-100.9100 16.2600 2017 12 05 2.97 16.30 11 03
-100.9100 16.2600 2017 12 05 2.11 16.30 11 30
-100.9100 16.2600 2017 12 05 2.04 16.30 11 44
-100.9400 16.2000 2017 12 05 2.39 12.30 13 53
-100.9100 16.2600 2017 12 05 2.00 16.30 16 30
-100.9100 16.2600 2017 12 05 1.67 16.30 16 32
-100.9100 16.2600 2017 12 05 1.58 16.30 16 49
-100.9100 16.2600 2017 12 05 1.73 16.30 17 05
-101.0400 17.2400 2017 12 05 2.06 36.20 19 37
-101.0400 17.2400 2017 12 05 2.01 36.20 19 37
-100.4200 17.0800 2017 12 05 3.31 52.70 21 26
-100.9100 16.2600 2017 12 06 1.76 16.30 02 15
-100.9100 16.2600 2017 12 06 2.58 16.30 10 04
-101.4200 17.6400 2017 12 06 2.35 47.60 10 43
-101.3600 17.5800 2017 12 06 2.68 45.60 13 18
-100.3700 16.9300 2017 12 06 2.43 24.00 16 20
-100.9100 16.2600 2017 12 06 1.74 16.30 17 06
-100.6800 16.9900 2017 12 06 1.47 5.00 17 26
-100.8800 16.3000 2017 12 06 1.46 18.00 23 28
-100.9100 16.2600 2017 12 07 1.64 16.30 01 04
-101.5000 16.7300 2017 12 07 2.65 14.10 01 20
-101.0900 17.2800 2017 12 07 1.80 36.00 09 34
-101.0900 17.2800 2017 12 07 1.66 36.00 09 40
-101.0900 17.2800 2017 12 07 2.26 36.00 09 54
-100.9100 16.2600 2017 12 07 1.80 16.30 11 35
-100.9100 16.2600 2017 12 07 1.73 16.30 11 46
-100.3400 16.9900 2017 12 07 2.35 22.00 13 11
-100.5200 16.8800 2017 12 07 2.61 6.20 19 18
-100.8800 16.3000 2017 12 07 1.99 16.00 20 15
-101.3700 17.5300 2017 12 07 2.48 5.00 22 29
-100.3900 17.1000 2017 12 08 2.64 44.80 01 59
-100.8800 16.3300 2017 12 08 1.76 14.00 09 20
-100.8800 16.3000 2017 12 08 2.02 16.00 12 19
-101.4700 17.2300 2017 12 08 2.44 16.10 12 58
-100.7700 16.3000 2017 12 08 2.10 10.00 13 42
-101.4700 17.2300 2017 12 08 2.56 16.10 13 58
-100.6300 17.0600 2017 12 08 2.01 9.50 15 03
-100.3700 16.9000 2017 12 08 1.71 1.00 18 35
-100.9300 17.1600 2017 12 08 1.90 18.60 19 47
-100.7700 16.3000 2017 12 08 1.74 10.00 20 23
-101.0800 17.0700 2017 12 08 2.61 40.00 20 52
-100.5200 16.8800 2017 12 08 1.64 6.20 21 08
-100.8800 16.3000 2017 12 08 1.48 16.00 21 29
-100.3700 16.9300 2017 12 08 2.01 24.00 21 33
-101.5800 16.8300 2017 12 09 1.41 16.10 00 22
-100.8800 16.3000 2017 12 09 1.75 16.00 02 53
-101.5100 17.4600 2017 12 09 2.20 40.50 02 59
-101.4700 17.2300 2017 12 09 2.60 16.10 05 43
-100.8800 16.3000 2017 12 09 1.78 16.00 07 49
-100.4700 16.8600 2017 12 09 2.37 10.00 09 56
-100.3500 16.8700 2017 12 09 2.29 5.00 10 14
-100.4700 16.8600 2017 12 09 2.22 10.00 10 19
-100.4700 16.8600 2017 12 09 2.33 10.00 10 28
-100.4700 16.8600 2017 12 09 2.07 10.00 10 37
-100.4700 16.8600 2017 12 09 2.75 10.00 10 38
-100.8800 16.3000 2017 12 09 1.92 16.00 12 31
-100.8800 16.3000 2017 12 09 1.74 16.00 14 01
-100.9100 16.2600 2017 12 09 1.80 16.30 16 42
-100.4700 16.8600 2017 12 09 2.42 10.00 17 56
-100.4700 16.8600 2017 12 09 2.44 10.00 19 09
-101.1700 17.2400 2017 12 09 1.55 46.30 23 23
-100.4700 16.8600 2017 12 10 2.50 10.00 02 20
-100.4900 16.7800 2017 12 10 1.56 5.00 03 34
-101.1200 17.2200 2017 12 10 2.18 18.00 04 35
-101.5000 16.7300 2017 12 10 2.04 16.10 06 24
-101.5000 16.7300 2017 12 10 2.70 16.10 07 16
-101.1700 17.2400 2017 12 10 1.97 46.30 11 45
-100.8800 16.3000 2017 12 10 1.99 16.00 13 46
-100.8800 16.3000 2017 12 10 2.56 16.00 17 44
-101.5000 16.7300 2017 12 10 3.65 16.10 21 16
-100.3600 16.9300 2017 12 10 1.88 10.00 22 06
-101.3400 17.3500 2017 12 11 1.50 7.40 00 21
-100.4700 16.8600 2017 12 11 2.70 10.00 01 46
-100.4700 16.8600 2017 12 11 2.18 10.00 02 30
-100.4700 16.8600 2017 12 11 2.45 10.00 02 32
-101.0400 17.2400 2017 12 11 3.18 36.20 10 16
-101.0400 17.2400 2017 12 11 1.84 36.20 10 17
-101.5000 16.7300 2017 12 11 2.38 16.10 10 34
-101.0200 17.2600 2017 12 11 1.89 5.00 10 40
-100.0900 16.8300 2017 12 11 2.00 5.00 13 43
-101.5800 16.8300 2017 12 11 1.80 16.10 17 21
-101.5700 17.4600 2017 12 11 2.54 30.00 18 41
-101.3900 17.6100 2017 12 11 1.99 47.60 20 00
-100.7700 16.3000 2017 12 11 3.41 10.00 20 44
-100.9100 16.2600 2017 12 12 2.26 16.30 14 05
-100.9100 16.2600 2017 12 12 1.90 16.30 14 20
-100.9100 16.2600 2017 12 12 1.76 16.30 14 57
-100.9100 16.2600 2017 12 12 1.77 16.30 15 25
